side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,sl,2026-02-24T09:35:00.000Z,2026-02-24T09:40:00.000Z,2026-02-24T13:30:00.000Z,0.0000039001697,0.0000038670875256,3132665240.2597594,12217.926050304335,0.8185,4.8872,-108.5225,-1.0852,-1.9789,0.4019,46,0.7618
long,sweep,tp,2026-02-24T13:30:00.000Z,2026-02-24T13:35:00.000Z,2026-02-25T01:10:00.000Z,0.000003881164,0.000004032022,1908151829.1147063,7405.85018569415,1.3356,2.9623,284.8976,2.8802,-0.1382,4.4337,139,0.8500
short,sweep,sl,2026-02-25T12:30:00.000Z,2026-02-25T12:35:00.000Z,2026-02-25T12:50:00.000Z,0.0000040467856,0.0000040723473378,4180857783.901302,16919.0350755397,0.6015,6.7676,-113.6376,-1.1167,-1.2413,0.9361,3,0.7061
short,sweep,sl,2026-02-25T16:00:00.000Z,2026-02-25T16:05:00.000Z,2026-02-25T16:10:00.000Z,0.0000041797457,0.0000042156763236,2902743435.51106,12132.729392780582,0.8294,4.8531,-109.1505,-1.0847,-1.2189,0.5119,1,0.7085
long,sweep,sl,2026-02-25T20:30:00.000Z,2026-02-25T20:35:00.000Z,2026-02-25T22:25:00.000Z,0.0000043573068,0.000004305078089000001,1954105283.8615663,8514.636241285933,1.1690,3.4059,-105.4663,-1.0596,-1.5373,1.8590,22,0.7704
long,sweep,tp,2026-02-25T23:45:00.000Z,2026-02-25T23:50:00.000Z,2026-02-26T00:20:00.000Z,0.000004091227,0.000004165438,3734167803.3098536,15277.32813943196,0.6446,6.1109,271.0054,2.7518,-0.0465,3.2523,6,0.7224
short,sweep,sl,2026-02-26T04:10:00.000Z,2026-02-26T04:15:00.000Z,2026-02-26T04:30:00.000Z,0.0000040907724,0.000004129478472,2700767100.9791307,11048.22351551344,0.9159,4.4193,-108.9554,-1.0767,-1.3139,0.0000,3,0.7110
long,sweep,sl,2026-02-26T09:00:00.000Z,2026-02-26T09:05:00.000Z,2026-02-26T10:30:00.000Z,0.0000040152042,0.0000039947932024,5210319884.236437,20920.498282529654,0.4785,8.3682,-114.7160,-1.1460,-2.1447,2.7480,17,0.7034
short,sweep,tp,2026-02-27T21:05:00.000Z,2026-02-27T21:10:00.000Z,2026-02-27T22:30:00.000Z,0.0000036838945,0.0000036418479999999992,6388492037.849657,23534.530681528144,0.4205,9.4138,259.1999,2.6194,-0.2005,5.2871,16,0.7396
short,sweep,sl,2026-02-28T00:25:00.000Z,2026-02-28T00:30:00.000Z,2026-02-28T01:05:00.000Z,0.0000036658999,0.000003693477711,3836273629.5760627,14063.395115035526,0.7221,5.6254,-111.4214,-1.0972,-1.0994,0.0340,7,0.7337
long,sweep,sl,2026-02-28T01:20:00.000Z,2026-02-28T01:25:00.000Z,2026-02-28T01:25:00.000Z,0.0000036711009999999997,0.0000036555749984000002,6960449977.876301,25552.514874231663,0.3930,10.2210,-118.2890,-1.1778,-1.4624,0.0000,0,0.7132
short,sweep,sl,2026-02-28T13:15:00.000Z,2026-02-28T13:20:00.000Z,2026-02-28T13:45:00.000Z,0.0000034699587,0.0000035020382964,3198571772.3681893,11098.911949103418,0.8942,4.4396,-107.0485,-1.0786,-3.0630,0.5788,5,0.7931
short,sweep,sl,2026-02-28T14:00:00.000Z,2026-02-28T14:05:00.000Z,2026-02-28T18:50:00.000Z,0.0000035379383,0.0000035942499516000003,1777519132.9461558,6288.753019432997,1.5612,2.5155,-102.6105,-1.0451,-1.2685,1.3024,57,0.7503
short,sweep,sl,2026-02-28T18:55:00.000Z,2026-02-28T19:00:00.000Z,2026-02-28T19:35:00.000Z,0.0000035909224,0.0000036333396749999996,2350798331.866924,8441.534387783571,1.1509,3.3766,-103.0911,-1.0611,-1.2601,0.6272,7,0.7387
short,sweep,tp,2026-03-01T02:05:00.000Z,2026-03-01T02:10:00.000Z,2026-03-01T06:05:00.000Z,0.0000037498747000000004,0.0000036323020000000004,2362223433.741094,8858.041889932856,1.0851,3.5432,274.1898,2.8525,-0.9124,3.2163,47,0.7223
