side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,stopPct,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,sl,2026-02-24T12:40:00.000Z,2026-02-24T12:45:00.000Z,2026-02-24T13:25:00.000Z,165.0495,164.12174869999998,113.83039271485454,18787.649402390383,0.5323,7.5151,-113.1214,-1.1312,-1.0808,0.3990,8,0.7441
long,sweep,tp,2026-02-24T13:30:00.000Z,2026-02-24T13:35:00.000Z,2026-02-24T16:00:00.000Z,164.84944000000002,170.87860000000006,47.632916331436206,7852.259582804114,1.2591,3.1409,284.0456,2.8730,-0.4574,3.3486,29,0.7915
long,sweep,sl,2026-02-24T19:30:00.000Z,2026-02-24T19:35:00.000Z,2026-02-24T21:00:00.000Z,169.85094,168.11255110000002,60.25643219198587,10234.611648855062,0.9938,4.0938,-108.8430,-1.0701,-1.0966,0.2660,17,0.7912
long,sweep,sl,2026-02-24T21:05:00.000Z,2026-02-24T21:10:00.000Z,2026-02-24T23:05:00.000Z,168.65058,167.31439062,78.2444614836809,13195.973811010443,0.7625,5.2784,-109.8278,-1.0915,-1.1280,0.3495,23,0.7296
long,sweep,sl,2026-02-24T23:10:00.000Z,2026-02-24T23:15:00.000Z,2026-02-25T00:10:00.000Z,167.85034000000002,166.01737984000002,55.813079454645305,9368.24436290923,1.0623,3.7473,-106.0504,-1.0656,-1.2059,0.1400,11,0.8500
long,sweep,tp,2026-02-25T07:05:00.000Z,2026-02-25T07:10:00.000Z,2026-02-25T08:55:00.000Z,171.25135999999998,174.62239999999994,82.59128809122451,14143.870409774,0.6961,5.6575,272.7610,2.7702,-0.4625,2.9766,21,0.7646
short,sweep,sl,2026-02-25T13:35:00.000Z,2026-02-25T13:40:00.000Z,2026-02-25T13:45:00.000Z,179.64609,181.01548835999998,76.9438601236877,13822.663620727411,0.7321,5.5291,-110.8959,-1.0959,-1.0295,0.0350,1,0.7643
long,sweep,sl,2026-02-25T23:25:00.000Z,2026-02-25T23:30:00.000Z,2026-02-25T23:30:00.000Z,180.35409,179.18702776,89.89632645054327,16213.170151330663,0.6173,6.4853,-111.3999,-1.1131,-1.3061,0.1311,0,0.7338
long,sweep,tp,2026-02-26T05:10:00.000Z,2026-02-26T05:15:00.000Z,2026-02-26T07:15:00.000Z,182.15463,185.88720000000004,75.14383310354954,13687.797115758818,0.7230,5.4751,275.0045,2.7788,-0.5730,2.8438,24,0.7007
short,sweep,sl,2026-02-26T09:35:00.000Z,2026-02-26T09:40:00.000Z,2026-02-26T10:00:00.000Z,189.14324,191.33918454,47.56318620715747,8996.255143945074,1.1307,3.5985,-108.0446,-1.0622,-1.0085,0.1605,4,0.7112
short,sweep,sl,2026-02-27T23:10:00.000Z,2026-02-27T23:15:00.000Z,2026-02-27T23:35:00.000Z,174.64759,176.20444548,66.9119761730559,11686.015380761637,0.8612,4.6744,-108.8467,-1.0816,-1.0987,0.0000,4,0.7755
long,sweep,sl,2026-02-28T03:45:00.000Z,2026-02-28T03:50:00.000Z,2026-02-28T04:30:00.000Z,179.0537,177.89001698,89.65848370232214,16053.683243290478,0.6201,6.4215,-110.7555,-1.1126,-2.0298,0.7622,8,0.7868
long,sweep,sl,2026-02-28T07:00:00.000Z,2026-02-28T07:05:00.000Z,2026-02-28T08:30:00.000Z,170.65117999999998,167.21462056000001,29.06946626512147,4960.738720113171,1.9844,1.9843,-101.8832,-1.0350,-1.3764,0.8117,17,0.7293
short,sweep,sl,2026-02-28T14:00:00.000Z,2026-02-28T14:05:00.000Z,2026-02-28T18:55:00.000Z,172.68817800000002,176.07414640199997,29.227930334292303,5047.318036139869,1.9302,2.0189,-100.9838,-1.0366,-1.2306,1.3465,58,0.7910
