side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
long,sweep,sl,2026-07-31T02:30:00.000Z,2026-07-31T02:35:00.000Z,2026-07-31T04:20:00.000Z,0.070031003,0.069709340922,319703.61621501355,22389.16490626446,8.9557,-111.7922,-1.1627,-1.0674,0.4622,21,0.7531
long,sweep,sl,2026-07-31T14:10:00.000Z,2026-07-31T14:15:00.000Z,2026-08-01T18:45:00.000Z,0.069390811,0.06825269804600001,85028.69256164732,5900.209935122374,2.3601,-99.1323,-1.0432,-1.4055,0.9119,342,0.8500
long,sweep,tp,2026-08-01T18:50:00.000Z,2026-08-01T18:55:00.000Z,2026-08-02T05:20:00.000Z,0.068210457,0.07036560000000003,126116.1355582569,8602.439241502652,3.4410,268.3573,2.8537,-0.0274,2.9498,125,0.7868
long,sweep,sl,2026-08-03T02:10:00.000Z,2026-08-03T02:15:00.000Z,2026-08-03T03:45:00.000Z,0.070051009,0.069769202958,370772.12164862046,25972.961230556604,10.3892,-114.8750,-1.1877,-2.2655,0.6478,18,0.7372
short,sweep,sl,2026-08-03T13:45:00.000Z,2026-08-03T13:50:00.000Z,2026-08-03T13:50:00.000Z,0.06998899700000001,0.070281318072,352356.3834516525,24661.069864328558,9.8644,-112.8656,-1.1809,-1.2203,0.0332,0,0.7760
short,sweep,sl,2026-08-04T01:35:00.000Z,2026-08-04T01:40:00.000Z,2026-08-04T02:35:00.000Z,0.07023892200000001,0.07056196224,312859.9840987163,21974.948020030977,8.7900,-109.8563,-1.1632,-1.3286,0.0958,11,0.7672
long,sweep,sl,2026-08-04T07:20:00.000Z,2026-08-04T07:25:00.000Z,2026-08-04T14:15:00.000Z,0.070071015,0.069809110982,387404.21590825135,27145.80662397032,10.8583,-112.3210,-1.2033,-1.3738,2.5274,82,0.8500
long,sweep,sl,2026-08-04T20:05:00.000Z,2026-08-04T20:10:00.000Z,2026-08-04T20:15:00.000Z,0.07037110499999999,0.070098444156,366512.75672256434,25791.907687163028,10.3168,-110.2504,-1.1955,-1.1172,0.0000,1,0.7355
short,sweep,tp,2026-08-05T02:45:00.000Z,2026-08-05T02:50:00.000Z,2026-08-05T13:30:00.000Z,0.07025891599999999,0.06946753999999998,312161.7655246695,21932.147262409446,8.7729,238.2645,2.6148,-0.1065,3.2850,128,0.7028
long,sweep,sl,2026-08-05T13:35:00.000Z,2026-08-05T13:40:00.000Z,2026-08-06T09:40:00.000Z,0.069650889,0.069060835532,164235.28874904683,11439.133866542808,4.5757,-101.4833,-1.0853,-1.3189,1.5617,240,0.7475
short,sweep,sl,2026-08-06T21:15:00.000Z,2026-08-06T21:20:00.000Z,2026-08-07T00:00:00.000Z,0.06890932100000001,0.069248948454,290062.6300521483,19988.01888436774,7.9952,-106.5084,-1.1516,-1.0057,0.3115,32,0.8459
long,sweep,tp,2026-08-07T11:20:00.000Z,2026-08-07T11:25:00.000Z,2026-08-08T09:30:00.000Z,0.069610877,0.07054645999999999,269133.95100576786,18734.650359986532,7.4939,244.3033,2.6722,-0.7385,2.9707,265,0.8500
short,sweep,sl,2026-08-08T09:30:00.000Z,2026-08-08T09:35:00.000Z,2026-08-08T14:25:00.000Z,0.07040887100000001,0.070782468372,266388.44122555316,18756.109394141058,7.5024,-107.0245,-1.1402,-1.3087,0.4225,58,0.8500
short,sweep,tp,2026-08-08T14:55:00.000Z,2026-08-08T15:00:00.000Z,2026-08-09T01:25:00.000Z,0.071248619,0.07006082000000001,218632.94072179214,15577.295094336552,6.2309,253.4611,2.7314,-0.3802,2.9889,125,0.7452
long,sweep,tp,2026-08-09T01:30:00.000Z,2026-08-09T01:35:00.000Z,2026-08-09T17:05:00.000Z,0.070051009,0.07077952,351972.4817004422,24656.02748335001,9.8624,246.5534,2.5863,-0.9267,2.7653,186,0.7016
long,sweep,sl,2026-08-09T18:25:00.000Z,2026-08-09T18:30:00.000Z,2026-08-09T22:35:00.000Z,0.070481138,0.070198214216,373473.13747265853,26322.811741503418,10.5291,-116.1936,-1.1881,-2.1429,1.7523,49,0.7516
long,sweep,sl,2026-08-09T22:50:00.000Z,2026-08-09T22:55:00.000Z,2026-08-09T23:15:00.000Z,0.070031003,0.069679409904,292228.4884695765,20465.054152698376,8.1860,-110.9315,-1.1479,-1.3639,0.0877,4,0.7099
short,sweep,tp,2026-08-10T12:10:00.000Z,2026-08-10T12:15:00.000Z,2026-08-10T15:20:00.000Z,0.070028985,0.06944934,409226.31327286625,28657.703353790854,11.4631,225.7429,2.4934,-0.0950,2.9787,37,0.8500
long,sweep,sl,2026-08-10T21:20:00.000Z,2026-08-10T21:25:00.000Z,2026-08-10T22:05:00.000Z,0.06972091,0.06947986978399999,420747.98032380035,29334.932068837454,11.7340,-113.1512,-1.2213,-1.0941,0.4954,8,0.8281
short,sweep,sl,2026-08-10T23:15:00.000Z,2026-08-10T23:20:00.000Z,2026-08-11T01:45:00.000Z,0.06981904800000001,0.07006081194,415294.67142230866,28995.4785981784,11.5982,-112.0015,-1.2217,-1.0462,1.0376,29,0.7284
